id,Formule,No Ele,Ele,BG,IM,Is BG Dir,Structure,a,b,c,alfa,beta,gamma,CA
mp-553308,CsNdO2,3,Cs-Nd-O,2.9366000000000003,False,False,Hexagonal,3.68181791,3.6818179056219997,13.79336816,90.0,90.0,119.99999994948848,3675.8270507779403
mp-555850,LuSF,3,F-Lu-S,2.6140999999999996,False,False,Trigonal,8.496660147114548,8.496660147114548,8.496660404687951,26.713957818460596,26.713957818460596,26.713953989741473,6369.558536810776
mp-555908,CoF2,2,Co-F,2.2721,False,True,Tetragonal,3.19916469,4.643519410000112,4.643519410000112,90.00002517129357,90.0,90.0,34528.11423049218
mp-556417,Rb2NiF6,3,F-Ni-Rb,2.4215999999999998,False,False,Cubic,5.910808916884745,5.9108089891901745,5.91080875,60.000001394588224,60.00000098993223,59.99999783348059,29193.815857045323
mp-557257,KVF3,3,F-K-V,2.0758999999999994,False,False,Cubic,4.12938738,4.12940323,4.1292904,90.0,90.0,90.0,2919.256182356782
mp-558749,RbMnF3,3,F-Mn-Rb,2.9436999999999998,False,False,Cubic,4.23247214,4.23247214,4.23247214,90.0,90.0,90.0,841.2672884390723
mp-558928,KrF2,2,F-Kr,2.7303,False,False,Tetragonal,4.53294056,4.53294056,5.84943294,90.0,90.0,90.0,5150.5417362086055
mp-561367,F2,1,F,2.4555999999999996,False,True,Monoclinic,3.0540763180277493,3.0540763382238194,7.0473338413334865,74.98752355078761,74.98752889373209,59.57943525059786,8961.89282855808
mp-561751,CsErS2,3,Cs-Er-S,2.1441,False,False,Trigonal,8.386321866478719,8.386321866478719,8.38632192757565,27.887302960389118,27.887302960389118,27.88730884781505,14302.0875941439
mp-567290,LaN,2,La-N,1.1169000000000002,False,False,Hexagonal,4.13622277,4.136222292069147,5.9225931,90.0,90.0,119.99999544626561,65715.54625144818
mp-568346,HfBrN,3,Br-Hf-N,2.1298000000000004,False,True,Orthorhombic,3.55823524,4.10403067,8.90516558,90.0,90.0,90.0,41984.924499144625
mp-568560,TlBr,2,Br-Tl,2.2962000000000002,False,True,Cubic,4.726361183898216,4.726362005541338,4.72635983,59.99999296994659,59.999987205410406,60.00000147078271,17298.444781439
mp-568588,NdTlSe2,3,Nd-Se-Tl,1.2255000000000003,False,False,Trigonal,8.10337657914071,8.10337657914071,8.103375920825734,30.882239806061325,30.882239806061325,30.882236084960343,56265.43243976912
mp-568968,K2SnHgSe4,4,Hg-K-Se-Sn,1.4785000000000001,False,False,Tetragonal,6.831497033699201,6.831497033699201,6.831497033699201,105.84137454611064,105.84137454611064,117.00382429633981,202781.1298047811
mp-569178,HoTlSe2,3,Ho-Se-Tl,1.2785000000000002,False,False,Trigonal,8.09998170645154,8.09998170645154,8.099983073338077,29.664616164467947,29.664616164467947,29.664623888663694,43668.420963426805
mp-569507,TbTlSe2,3,Se-Tb-Tl,1.2733000000000003,False,False,Trigonal,8.094346656476894,8.094346656476894,8.094347511489332,29.946150512440806,29.946150512440806,29.94614668577094,45999.41130737056
mp-569639,TlCl,2,Cl-Tl,2.5369,False,True,Cubic,4.5531318454573215,4.553133583807601,4.55313253,60.00000001238117,59.99998741754501,59.99998664553272,11392.240573333442
mp-570097,Sr(Li2P)2,3,Li-P-Sr,0.9758999999999998,False,False,Trigonal,8.223600536558758,8.223600218565949,8.223600219409569,30.122559664004513,30.122565942011633,30.122560209847418,340353.9331480138
mp-570117,ErTlSe2,3,Er-Se-Tl,1.2151000000000005,False,False,Trigonal,8.092838544980175,8.092838544980175,8.09283807575655,29.564383900817678,29.564383900817678,29.564391393403998,43818.031797232485
mp-571102,TlI,2,I-Tl,2.2085999999999997,False,True,Cubic,4.979491722563652,4.979490088648128,4.97948979,59.999988047367765,59.99999885685644,59.99997624483907,31587.381363825298
mp-578610,NaMoO2,3,Mo-Na-O,2.3804999999999996,False,False,Trigonal,5.5431542698359495,5.543153088708092,5.543153697898969,33.91600566807574,33.91602395196495,33.91601072009582,114663.90956116316
mp-605034,K2NiF6,3,F-K-Ni,2.3603,False,False,Cubic,5.658685432441722,5.658685709899842,5.65868496,59.99999865487283,59.999997032898705,59.9999931579362,41639.93618291572
mp-642807,TbH2Br,3,Br-H-Tb,1.6956000000000002,False,False,Trigonal,10.680323581898431,10.680323581898431,10.68032357257951,20.337952458570722,20.337952458570722,20.33795860279394,28587.61213944359
mp-643260,Na2H4Pd,3,H-Na-Pd,2.2472000000000003,False,True,Tetragonal,4.942198940394299,4.942198940394299,4.942198940394299,115.50800621637644,115.50800621637644,97.97410716661693,43208.74127916281
mp-643370,Ba2MgH6,3,Ba-H-Mg,2.8864,False,False,Trigonal,5.717784240200379,5.717853533638598,4.5383100900173865,89.99968632423908,90.00018681143169,120.00054181908884,7442.579949256771
mp-644222,CdHClO,4,Cd-Cl-H-O,2.4655,False,True,Hexagonal,3.734935603785559,3.734935603785559,10.419544,90.0,90.0,119.99999298158266,3690.8565880564747
mp-665922,SrHgO2,3,Hg-O-Sr,2.1978,False,False,Trigonal,6.75118367393779,6.75118367393779,6.751183495812298,33.11661307975224,33.11661307975224,33.11661226067745,7783.07825588909
mp-675349,DyCuSe2,3,Cu-Dy-Se,1.0667999999999997,False,False,Trigonal,4.074556841694095,4.074556841694095,6.3884855,90.0,90.0,119.9999750221902,392676.379100985
mp-676861,AlSbO4,3,Al-O-Sb,1.6178,False,True,Orthorhombic,3.01452656,4.499536915390255,4.499536915390255,91.38428452396985,90.0,90.0,22566.974075730905
mp-689925,Cs2NiF6,3,Cs-F-Ni,2.4357,False,False,Cubic,6.264532225545807,6.2645153172752535,6.26455283116247,60.00151266800387,60.00178076921793,60.000592723116974,25179.208128612325
mp-690794,Sr2HN,3,H-N-Sr,1.8058,False,True,Trigonal,6.67578327108849,6.67578327108849,6.675783106315936,33.19202982528676,33.19202982528676,33.19203715350188,163275.3081902732
mp-697038,Ba2H6Ru,3,Ba-H-Ru,1.8699000000000001,False,False,Cubic,5.704447796740688,5.704447796740688,5.704447796740688,60.00000000000001,60.00000000000001,60.00000000000001,24238.201960244514
mp-697044,Ba2H6Os,3,Ba-H-Os,1.9655,False,False,Cubic,5.722202003508347,5.722202003508347,5.722202003508347,60.00000000000001,60.00000000000001,60.00000000000001,36211.27771402218
mp-697096,Na2H4Pt,3,H-Na-Pt,2.1188000000000002,False,False,Tetragonal,4.943631675575991,4.943631675575991,4.943631675575991,116.61262121256237,116.61262121256237,95.97461996120421,37462.48407810264
mp-752658,Y2SeO2,3,O-Se-Y,2.1613,False,False,Trigonal,3.8306058000000847,3.8305937727410915,6.799496200000444,89.9999631058899,90.00000121331801,120.00008716488173,5586.752746550674
mp-753594,BiOF,3,Bi-F-O,2.8878000000000004,False,False,Tetragonal,3.96958714,3.96824418363011,5.745037591451439,90.00346092144875,90.0,90.0,5185.505943038192
mp-753920,Tm2SeO2,3,O-Se-Tm,2.1129000000000002,False,False,Trigonal,3.7554343900089795,3.7554287232714305,6.6987023100050305,89.99989047372962,90.0000154947128,119.99979987540148,5171.277431136312
mp-754055,CsErO2,3,Cs-Er-O,2.8015000000000003,False,False,Hexagonal,3.494304770000993,3.4943067456107815,13.62849359031707,89.99931287014543,89.99992476127485,120.00001656814993,2906.584954423831
mp-754110,SmAgO2,3,Ag-O-Sm,2.566,False,False,Hexagonal,3.632951740014692,3.632953939430407,12.40779230083892,90.00103629076996,89.99955333092359,120.00003997260104,9230.131874684012
mp-754138,CsDyO2,3,Cs-Dy-O,2.835,False,False,Hexagonal,3.529459620031644,3.529455837559641,13.667322080385544,89.99910925472476,90.00045846853762,120.00002148648316,3035.2549244241927
mp-754154,CsHoO2,3,Cs-Ho-O,2.8143,False,False,Hexagonal,3.5114697000502355,3.51146802108435,13.656287530239444,89.99937542981878,90.0005987939305,120.00005142440934,2945.7653189151597
mp-754534,Li2CeO3,3,Ce-Li-O,1.9756999999999998,False,False,Orthorhombic,4.48346527,5.245894039681897,3.53033169,90.0,90.0,64.70171471412161,31896.3811818279
mp-754535,LaAgO2,3,Ag-La-O,2.8013,False,False,Hexagonal,3.81644699021351,3.8164830306590605,12.2811925031836,90.00225297658179,89.99875144099744,120.00023712401513,8907.82226695333
mp-754594,VBO4,3,B-O-V,2.6635,False,True,Tetragonal,4.837051472439092,4.97784645065262,4.837051472439092,60.93131537897496,90.0,119.06867168140634,16161.856428599343
mp-755340,Tb2SeO2,3,O-Se-Tb,2.1407,False,False,Trigonal,3.847153680000135,3.8471591490247747,6.820991910000889,89.99994938011154,89.9999914320752,119.99993761183158,5416.289126223407
mp-755651,CsGdO2,3,Cs-Gd-O,2.4891,False,False,Hexagonal,3.5910479201581316,3.5910438624841983,13.698600181736504,89.99815902385252,90.0010464971328,119.9998776472499,4759.95637750971
mp-755756,Y2TeO2,3,O-Te-Y,1.0487000000000002,False,False,Tetragonal,6.817264850746464,6.817264850746464,6.817264850746464,146.54495999840677,146.54495999840677,48.03801898832423,131365.42337296973
mp-760375,Li3VS4,3,Li-S-V,1.8832,False,False,Cubic,5.93306391,5.93306391,5.93306391,90.0,90.0,90.0,282841.96304758266
mp-760513,La2UO6,3,La-O-U,1.4113999999999995,False,False,Orthorhombic,3.949567607022719,6.690580635758718,5.581442451424291,114.7497754040021,90.16021356689936,72.75864216184472,185708.47725651524
mp-769284,Dy2SeO2,3,Dy-O-Se,2.1479,False,False,Trigonal,3.823564939282884,3.8239154290523647,6.788824937188641,90.00505324111674,89.99940249660766,120.01495808587048,5305.4375182218855
mp-774907,KLiZnS2,4,K-Li-S-Zn,2.4361,False,False,Tetragonal,7.237576891829061,7.237576891829061,7.237576891829061,148.07795843016874,148.07795843016874,45.770296612310005,21148.393401501187
mp-861502,AcFeO3,3,Ac-Fe-O,0.9887999999999995,False,False,Cubic,3.95356962,3.953567500001287,3.953584510001287,90.00009245985731,90.0,90.0,40982.88799625168
mp-862832,PaTlO3,3,O-Pa-Tl,2.6427000000000005,False,False,Cubic,4.37641728,4.37641728,4.37641728,90.0,90.0,90.0,9186.563829850817
mp-863260,Sr(MgAs)2,3,As-Mg-Sr,1.3464000000000005,False,False,Trigonal,4.4166469285881025,4.416641907161063,7.415147650011168,90.00016202490858,89.99981768584894,120.00187300571554,194839.34864291942
mp-863749,Rb2Hf2O5,3,Hf-O-Rb,1.9467999999999999,False,True,Tetragonal,4.03150368,4.03150368,9.01397468,90.0,90.0,90.0,2636.6504019237336
mp-865120,NaPaO3,3,Na-O-Pa,2.952,False,False,Cubic,4.32748724,4.32748724,4.32748724,90.0,90.0,90.0,4087.962300209894
mp-865500,Na2Hf2O5,3,Hf-Na-O,1.9603,False,False,Tetragonal,7.94834719,3.94986172,3.94986172,90.0,90.0,90.0,2883.826558105766
mp-866101,AcCrO3,3,Ac-Cr-O,2.0031000000000008,False,False,Cubic,3.9442869,3.94430226,3.9442715,90.0,90.0,90.0,21851.696212424325
mp-866291,AgBr,2,Ag-Br,1.1708,False,True,Cubic,4.412199717226181,4.412199717226181,4.412199717226181,60.00000000000001,60.00000000000001,60.00000000000001,53271.42338579928
mp-961673,TiFeTe,3,Fe-Te-Ti,0.9852000000000007,False,False,Cubic,4.135055285912001,4.135055245421946,4.13505516,60.00000068336093,60.00000100727443,60.00005531012744,794388.265915828
mp-961685,NaCaAs,3,As-Ca-Na,1.5818999999999999,False,False,Cubic,4.894251791442135,4.8942518872674645,4.89425333,60.000003873123525,60.00000330349527,60.000010842919856,223644.55821876146
mp-961713,ZrSnPt,3,Pt-Sn-Zr,0.9627999999999997,False,False,Cubic,4.512019261980874,4.5120178369208634,4.51201809,59.999990739769885,60.000001187557906,59.99998163155354,810627.5095756301
mp-971787,VBr2,2,Br-V,1.1332,False,False,Trigonal,3.82343967,3.8236723972176754,6.412845862146947,90.00374279679939,89.99999999999226,119.99800483518051,13545.366654135158
mp-972965,GdF3,2,F-Gd,2.8621999999999996,False,True,Cubic,3.958574778908163,3.958574778908163,3.958574778908163,59.99999999999999,59.99999999999999,59.99999999999999,3692.417624135585
mp-976876,K2PtC2,3,C-K-Pt,0.9937999999999998,False,False,Trigonal,5.138368790018304,5.13830985160922,5.194543300031988,90.00006215143402,90.00030519862037,120.00039560236762,451019.93146060203
mp-985586,Na3BrO,3,Br-Na-O,1.8815,False,True,Cubic,4.53313,4.53313,4.53313,90.0,90.0,90.0,49642.94809167335
mp-985829,HfS2,2,Hf-S,1.2237,False,False,Trigonal,3.63966434,3.639664020032985,6.05556247,90.0,90.0,120.00001251772335,500327.6789188816
mp-996959,LiAuO2,3,Au-Li-O,1.3059,False,True,Tetragonal,4.209500074415044,4.209500536309945,6.084152710631711,110.23916814978043,110.239171346243,90.00001153671249,207033.3722138549
mp-996996,CrAuO2,3,Au-Cr-O,1.2660000000000005,False,False,Trigonal,3.015044430314076,3.0150455921585255,6.3572844805806215,76.28260637030915,76.28262768153964,59.999992877907125,370142.44102127047
mp-997089,NaAuO2,3,Au-Na-O,1.1589999999999998,False,False,Monoclinic,3.0220150788640394,3.5955140120835476,5.600659844307641,79.8717986417169,74.34816914711818,65.14977274378694,98118.98242760292
mp-998762,MnTlF3,3,F-Mn-Tl,2.6304,False,False,Cubic,4.233687939534757,4.236250626987457,4.235429158556769,90.00372535545917,90.03225190715912,89.9966847985961,14626.950782545806
mp-999119,TbTlS2,3,S-Tb-Tl,1.6253000000000002,False,False,Trigonal,4.031738257286116,4.03173881,7.84591884661286,75.11189499401333,75.11189437111467,60.00000405816399,23503.866120427003
mp-999126,NaTbS2,3,Na-S-Tb,2.2790999999999997,False,False,Trigonal,3.9892954124037794,3.98929677,6.984283607942092,73.4058269211099,73.40581990495984,59.999997117688864,12618.380199229665
mp-999127,NaTbSe2,3,Na-Se-Tb,1.8390000000000002,False,False,Trigonal,4.135098364998804,4.13509831,7.326154314593247,73.60756473337743,73.60756939874176,60.00000051997388,34556.02104574594
mp-999129,KTbS2,3,K-S-Tb,2.3136,False,False,Trigonal,4.057546296041481,4.05754613,7.675252296402188,74.67305511695255,74.67305165690343,59.999992815244866,12327.846896564712
mp-999137,SmTlSe2,3,Se-Sm-Tl,1.2218999999999998,False,False,Trigonal,4.257916740521344,4.25791582,8.103685037786276,74.76878683459896,74.76878698051692,59.999998937207955,50320.66026953594
mp-999138,SmTlS2,3,S-Sm-Tl,1.6781000000000001,False,False,Trigonal,4.113385950241802,4.11338546,7.849834247179252,74.81095831223139,74.81095769426624,60.00000394251066,29242.718401804414
mp-999265,RbYS2,3,Rb-S-Y,2.3166,False,False,Trigonal,4.0686086903646945,4.06860962,8.001574394285106,75.27156203215402,75.27156407932425,60.00000087553215,11994.236410559237
mp-999269,RbSmTe2,3,Rb-Sm-Te,1.3163999999999998,False,False,Trigonal,4.59625917579498,4.5962599,8.91189256314023,75.05615944671459,75.05616189499959,60.00001000710543,356955.66340721736
mp-999289,PrTlSe2,3,Pr-Se-Tl,1.2621000000000002,False,False,Trigonal,4.3494663465070476,4.34946546,8.098861246705805,74.42357654499278,74.42357709189726,59.99998277015353,59542.77243811111
mp-999447,NaSmTe2,3,Na-Sm-Te,1.1738,False,False,Trigonal,4.494325132353597,4.49432644,7.933740072047518,73.54624596113662,73.54624758052884,59.999990375285364,380554.05575229356
mp-999448,NaYSe2,3,Na-Se-Y,1.8434,False,False,Trigonal,4.123715652356682,4.12371441,7.320152528877699,73.64017790192982,73.64017280569765,60.0000018639251,30876.567203796738
mp-999460,NaScS2,3,Na-S-Sc,1.6789999999999998,False,False,Trigonal,3.7588864795058456,3.75888679,6.903913680037191,74.20306545714557,74.20306230110134,59.99998837911232,93001.36029189981
mp-999461,NaPrSe2,3,Na-Pr-Se,1.7927,False,False,Trigonal,4.303160908943621,4.30316056,7.362072459589429,73.00716862503754,73.00716955868856,59.99999470823304,110102.6628194712
mp-999470,NaNdS2,3,Na-Nd-S,2.2045000000000003,False,False,Trigonal,4.121988334044911,4.1219888,7.0306697072815965,72.9537679756528,72.9537632826688,60.00001261050302,19330.69599108537
mp-999471,NaNdSe2,3,Na-Nd-Se,1.8121000000000003,False,False,Trigonal,4.266642702895203,4.26664183,7.355497767490949,73.14019577727801,73.14019593977277,59.99999880272419,92800.49036597469
mp-999472,NaLaSe2,3,La-Na-Se,2.2767,False,False,Trigonal,4.373466753351428,4.37346791,7.322635005788065,72.62486488537832,72.62486647585949,59.99999132705627,31385.70145635
mp-999474,NaHoSe2,3,Ho-Na-Se,1.8867,False,False,Trigonal,4.098759320375145,4.09876034,7.319147148783237,73.73964895759134,73.73964279227931,60.00000837489876,26900.545035384435
mp-999488,NaDySe2,3,Dy-Na-Se,1.8635,False,False,Trigonal,4.1166283953897835,4.11662783,7.313150217866495,73.65300469945507,73.65301006549235,59.99999642727339,30314.56605309494
mp-999489,NaGdSe2,3,Gd-Na-Se,1.3585,False,False,Trigonal,4.171647339780076,4.171664553399633,7.318768011639844,73.46423356604177,73.46331544777902,59.96978474927525,121914.21972806784
mp-999490,NaDyS2,3,Dy-Na-S,2.2855999999999996,False,False,Trigonal,3.96709349215759,3.9670934,6.979570284343136,73.48936923426663,73.4893641099854,60.00000076845896,11759.12847342757
